SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20230403|N70544106|PLYA|926|PLAYA HOTELS & RESORTS N V ORD|9.60
20230403|N80029106|SSU|8788|SIGNA SPORTS UTD BV SHS (NLD) |4.54
20230403|N82405106|STLA|92901|STELLANTIS N V SHS|18.19
20230403|N90064101|QURE|2874|UNIQURE N V ORD SHS (NLD)|20.14
20230403|P16994132|BLX|16|BANCO LATINOAMERICANO DE COMER|17.38
20230403|P5626F128|IFS|1317|INTERCORP FINL SVCS INC COM|22.82
20230403|Q0425D100|ANTMF|6534|ANTILLES GOLD LTD|0.04
20230403|Q1521J108|BNOEF|49320|BIONOMICS LIMITED ORDINARY SHA|0.03
20230403|Q29985118|COPHF|59051|CRESO PHARMA LTD SHS (AUS)|0.02
20230403|Q496BG104|IVCTF|16346|INVICTUS ENERGY LTD ORDINARY F|0.11
20230403|Q4982L109|IREN|10371|IRIS ENERGY LTD SHS (AUS)|3.06
20230403|Q53517126|KNEOF|3174312|KNEOMEDIA LTD SHS FULLY PAID|0.02
20230403|Q56120134|LCFY|995|LOCAFY LTD SHS NEW(AUS)|6.48
20230403|Q6519V120|CENN|475215|CENNTRO ELECTRIC GROUP LIMITED|0.46
20230403|Q69170134|NVAAF|35384|NOVA MINERALS LTD SHS NEW (AUS|0.32
20230403|Q7099Q101|OKPRF|297217|OKAPI RES LTD ORDINARY FULLY P|0.10
20230403|Q86618107|TGMGF|506279|THETA GOLD MINES LTD ORDINARY |0.13
20230403|Q9049F102|TNYYF|534539|TINYBEANS GROUP PTY LTD|0.19
20230403|Q9225T116|DCFCW|432|TRITIUM DCFC LTD WT EXP (AUS) |0.41
20230403|Q9762L104|WMWWF|2385171|WEST WITS MINING LTD, ARMADALE|0.01
20230403|Q97683207|WRMCF|432843|WHITE ROCK MINERALS (AUSTRALIA|0.06
20230403|V5633W109|MMYT|1336|MAKEMYTRIP LIMITED ORDINDARY S|24.47
20230403|V7780T103|RCL|4476|ROYAL CARIBBEAN GROUP|65.30
20230403|X3R81D102|AFRI|224|FORAFRIC GLOBAL PLC SHS (GIB) |11.15
20230403|X3R81D110|AFRIW|1200|FORAFRIC GLOBAL PLC WT EXP 06/|0.67
20230403|Y0207T100|ASC|42381|ARDMORE SHIPPING CORP COM MARS|14.87
20230403|Y11082206|CPLP|584|CAPITAL PRODUCT PARTNERS L P P|13.39
20230403|Y1771G136|CMREPRD|595|COSTAMARE INC PER PFD SER D (M|25.60
20230403|Y23592135|ESEA|28|EUROSEAS LTD SHS NEW 2019 (MHL|18.45
20230403|Y2687W108|GLOP|441|GASLOG PARTNERS LP UNIT LTD PA|8.42
20230403|Y27265126|GLBS|1894|GLOBUS MARITIME LIMITED COM PA|1.12
20230403|Y28895103|GRIN|397|GRINDROD SHIPPING HLDGS LTD SH|10.52
20230403|Y3005A109|GNS|6997|GENIUS GROUP LTD SHS (SGP)|1.35
20230403|Y3894J104|IMPP|59831|IMPERIAL PETE INC|0.19
20230403|Y48125101|KNOP|4874|KNOT OFFSHORE PARTNERS LP COM |5.36
20230403|Y58473102|MAXN|4554|MAXEON SOLAR TECHNOLOGIES PTE |26.54
20230403|Y62197119|NM|1719|NAVIOS MARITIME HOLDINGS INC C|1.81
20230403|Y6430L160|OP|22283|OCEANPAL INC COM NEW(MHL)|0.35
20230403|Y67305154|PSHG|3041|PERFORMANCE SHIPPING INC COM P|0.77
20230403|Y71726114|PXSAP|15|PYXIS TANKERS INC SER A CUM CO|24.33
20230403|Y71726130|PXS|561|PYXIS TANKERS INC COM|4.91
20230403|Y73760400|SHIP|1034|SEANERGY MARITIME HOLDINGS COR|5.06
20230403|Y7388L103|SB|27805|SAFE BULKERS INC COM STK (MH) |3.69
20230403|Y8162K204|SBLK|1707|STAR BULK CARRIERS CORP SH PAR|21.12
20230403|Y8564W103|TK|936|TEEKAY CORPORATION (MARSHALL I|6.18
20230403|Y8565N300|TNK|3|TEEKAY TANKERS LTD SHS A NEW|42.93
20230403|Y8897Y198|TOPS|664|TOP SHIPS INC SHS NEW SEPT 202|0.88
20230403|Y8900D108|TORO|59692|TORO CORP COM|2.69
20230403|Y92335101|USEA|1137|UNITED MARITIME CORP COM (MHL)|2.88
20230403|000360206|AAON|485|AAON INC|96.69
20230403|000375204|ABB|2735|ABB LTD ADS ( 1 REG SHS)|34.30
20230403|00039J103|YEAR|367|AB ACTIVE ETFS INC ULTRA SHORT|50.20
20230403|00080Q105|AAVMY|5501|ABN AMRO BK N V AMSTERDAM BRH |15.83
20230403|000868109|ACNB|1006|ACNB CORP|32.55
20230403|00089T100|ADMQ|1350|ADM ENDEAVORS INC COM|0.05
20230403|000899104|ADMA|6220|ADMA BIOLOGICS INC COM|3.31
20230403|00091E109|ABSI|11700|ABSCI CORP|1.75
20230403|00091G104|ACVA|2591|ACV AUCTIONS INC CL A|12.91
20230403|001055102|AFL|26194|AFLAC INC|64.52
20230403|00109K105|AFCG|82|AFC GAMMA INC COM (MD)|12.16
20230403|001092105|AGFMF|100|AGF MANAGEMENT LTD|5.88
20230403|00110G408|BTAL|8769|AGF INVTS TR AGF US MKT NEUTRA|20.40
20230403|00110G606|GLIF|292|AGF INVTS TR AGF GLOBAL INFRAS|25.65
20230403|001181106|AGGZF|30|AG GROWTH INTERNATIONAL INC. C|45.33
20230403|001228501|MITT|185|AG MTG INVT TR INC COM STK NEW|5.75
20230403|00123Q104|AGNC|189|AGNC INVT CORP COM|10.08
20230403|00123Q609|AGNCM|1039|AGNC INVT CORP CUM RED PFD SER|20.56
20230403|00123Q807|AGNCO|636|AGNC INVT CORP DEP SH REP 1/10|20.21
20230403|00130H204|AESC|1056|AES CORP UNIT|89.51
20230403|001317205|AAGIY|1264|AIA GROUP LTD SPONSORED ADR HO|42.00
20230403|00152K101|AKA|1551|A K A BRANDS HLDG CORP COM (DE|0.54
20230403|00162Q205|EQL|1036|ALPS ETF TR EQUAL SECTOR WEIGH|99.53
20230403|00162Q395|OUSM|1462|ALPS ETF TR OSHARES U S SMALL |35.32
20230403|00162Q411|MNBD|1|ALPS ETF TR INTERMEDIATE MUNI |25.74
20230403|00162Q445|REIT|112|ALPS ETF TR|24.36
20230403|00162Q460|ACES|84129|ALPS ETF TR CLEAN ENERGY ETF|46.49
20230403|00162Q528|RFDA|257|ALPS ETF TR RIVERFRONT DYNAMIC|43.06
20230403|00162Q668|EDOG|1132|ALPS ETF EMERGING SECTOR DIVI |21.73
20230403|00162Q718|IDOG|558|ALPS ETF TR INTL SECTOR DIVID |27.67
20230403|00162Q726|BFOR|18|ALPS ETF TR BARRONS 400 ETF|54.47
20230403|00162Q783|RIGS|5|RIVERFRONT STRATEGIC INCOME FD|22.99
20230403|00165C104|AMC|2834585|AMC ENTMT HLDGS INC CL A COM S|5.01
20230403|00165C203|APE|180453|AMC ENTMT HLDGS INC PFD EQUITY|1.47
20230403|00180N101|HKD|25341|AMTD DIGITAL INC SPONSORED ADS|7.00
20230403|00181T107|AMRK|81|A-MARK PRECIOUS METALS, INC CO|34.65
20230403|00183L102|ANGI|235|ANGI INC. CLASS A COMMON STOCK|2.27
20230403|00206R508|TPRA|196|AT&T INC DEP SHS REPSTG 1/1000|22.66
20230403|00212E103|ASXFY|6577|ASX Ltd Unsponsored ADR (Austr|44.52
20230403|00212G108|ASMVY|15|ASMPT LIMITED AMERICAN DEPOSIT|29.51
20230403|002121101|ATEN|43|A10 NETWORKS INC COM STK (DE) |15.49
20230403|00214Q104|ARKK|1805|ARK ETF TR INNOVATION ETF (DE)|40.34
20230403|00214Q203|ARKQ|1200|ARK AUTONOMOUS TECHNOLOGY & RO|50.29
20230403|00214Q302|ARKG|2319|ARK GENOMIC REVOLUTION ETF (DE|30.07
20230403|00214Q401|ARKW|459|ARK NEXT GENERATION INTERNET E|53.61
20230403|00214Q708|ARKF|520|ARK ETF TR FINTECH INNOVATION |18.81
20230403|00215F107|ATNI|338|ATN INTL INC COM|40.92
20230403|00215W100|ASX|81081|ASE TECHNOLOGY HLDG CO LTD SPO|7.97
20230403|00216W109|ATIP|24868|ATI PHYSICAL THERAPY INC CL A |0.25
20230403|00216W117|ATIPWS|1910|ATI PHYSICAL THERAPY INC WT EX|0.03
20230403|00217D100|ASTS|99081|AST SPACEMOBILE INC CL A (DE) |5.08
20230403|00249W100|AZ|4889|A2Z SMART TECHNOLOGI (CANADA) |1.29
20230403|00288U106|ABCL|4793|ABCELLERA BIOLOGICS INC. (CAN)|7.54
20230403|002896207|ANF|418|ABERCROMBIE & FITCH CO CL-A|27.75
20230403|003009107|FAX|23613|ABRDN ASIA-PACIFIC INCOME FUND|2.66
20230403|00301W105|AEF|2930|ABRDN EMERGING MARKETS EQUITY |5.36
20230403|003011103|IAF|1|ABRDN AUSTRALIA EQUITY FUND, I|4.39
20230403|00302L108|AWP|2806|ABRDN GLOBAL PREMIER PROPERTIE|4.12
20230403|00302M106|AGD|31|ABRDN GLOBAL DYNAMIC DIVIDEND |9.33
20230403|00326L100|AOD|2817|ABRDN TOTAL DYNAMIC DIVIDEND F|8.08
20230403|00326W106|ASGI|1|ABRDN GLOBAL INFRASTRUCTURE IN|17.96
20230403|003261104|BCI|2068|ABRDN ETFS ABRDN BLOOMBERG ALL|20.77
20230403|003263100|GLTR|19876|ABRDN PRECIOUS MTLS BSKT ETF T|91.21
20230403|003264108|SIVR|25|ABRDN SILVER ETF TR PHYSICAL S|23.11
20230403|00379L106|ABBRF|9965|ABRASILVER RESOURCE CORP|0.28
20230403|004225108|ACAD|6640|ACADIA PHARMACEUTICALS INC|18.82
20230403|004239109|AKR|2423|ACADIA REALTY TRUST|13.95
20230403|00430H102|AXDX|45703|ACCELERATE DIAGNOSTICS INC STK|0.70
20230403|00430K873|ACST|1616|ACASTI PHARMA INC CL A NO PAR |0.46
20230403|00437E102|ACCD|915|ACCOLADE INC COM|14.38
20230403|00438Y123|ENERR|1344|ACCRETION ACQ.CORP RT (DE)|0.09
20230403|00444P108|ACER|159|ACER THERAPEUTICS INC. COMMON |0.76
20230403|004816104|ACU|283|ACME UNITED CORPORATION|23.00
20230403|00484M601|ACOR|1154|ACORDA THERAPEUTICS INC COM NE|0.59
20230403|004848107|ACFN|375|ACORN ENERGY INC COM STK|0.37
20230403|004890109|ACRV|2578|ACRIVON THERAPEUTICS INC COM|12.69
20230403|00503R102|ASNS|1631|ACTELIS NETWORKS INC COM(DE)|0.34
20230403|00509G209|ABOS|1795|ACUMEN PHARMACEUTICALS INC COM|4.06
20230403|00510L106|ATY|23|ACUITYADS HLDGS INC COM (CAN) |1.59
20230403|005111109|AFIB|2|ACUTUS MED INC|0.75
20230403|00534A102|IVVD|149|INVIVYD, INC. COMMON STOCK|1.20
20230403|006212104|ADX|25|ADAMS DIVERSIFIED EQUITY FUND |15.55
20230403|00650F109|ADPT|766|ADAPTIVE BIOTECHNOLOGIES CORP |8.83
20230403|00653Q102|AHCO|2337|ADAPTHEALTH CORP|12.43
20230403|00687A107|ADDYY|520|ADIDAS AG SPONSORED ADR (GERMA|88.31
20230403|007002108|ACET|133|ADICET BIO INC|5.76
20230403|007024110|ADEXWS|1120|ADIT EDTECH ACQUISITION CORP|0.08
20230403|007192107|AMIGY|180|ADMIRAL GROUP PLC, CARDIFF UNS|25.17
20230403|00737L103|ATGE|800|ADTALEM GLOBAL ED INC COM (DE)|38.62
20230403|00739D109|ADTH|5381|ADTHEORENT HLDG CO LLC COM|1.69
20230403|007408107|ACTHF|2237|ADURO CLEAN TECHNOLOGIES INC|0.70
20230403|00762U200|ATEYY|47|ADVANTEST CORPORATION NEW ADS |92.65
20230403|007627102|AONNY|1080|AEON CO LTD ADR|19.40
20230403|00764C109|AVK|621|ADVENT CONVERTIBLE AND INCOME |11.56
20230403|00768Y313|MSOX|1583|ADVISORSHARES TR MSOX 2X DAILY|3.77
20230403|00768Y321|UAV|11|ADVISORSHARES TR DRONELIFE ETF|22.13
20230403|00768Y339|CRYP|828|ADVISORSHARES TR MANAGED BITCO|17.09
20230403|00768Y347|LETB|779|ADVISORSHARES TR LET BOB AI PO|22.82
20230403|00768Y388|EATZ|15|ADVISORSHARES TR RESTAURANT ET|19.97
20230403|00768Y453|MSOS|13872|ADVISORSHARES TR PURE US CANNA|5.69
20230403|00768Y529|DWSH|914|ADVISORSHARES TR DORSEY WRIGHT|9.06
20230403|00768Y537|DWMC|68|ADVISORSHARES TR DORSEY WRIGHT|31.59
20230403|00768Y560|CWS|107|ADVISORSHARES TR ADVISORSHARES|50.85
20230403|00768Y651|HOLD|221|ADVISORSHARES NORTH SQUARE MCK|97.71
20230403|00768Y727|MINC|1|ADVISORSHARES TR NEWFLEET MULT|44.83
20230403|00770C101|ADES|1396|ADVANCED EMISSIONS SOLUTIONS I|1.98
20230403|00770K202|AMTX|86397|AEMETIS INC NEW COM STK (DE)|2.32
20230403|00774Q197|RAYC|130|ADVISORS INNER CIRCLE III RAYL|17.26
20230403|00774W103|ANYYY|339|AENA SME S.A. AMERICAN DEPOSIT|16.25
20230403|007744105|MKUL|25|MOLEKULE GROUP INC COM|1.69
20230403|00775Y652|SAGP|1020|ADVISORS INNER CIRCLE FD III S|24.43
20230403|00788A105|ADN|66933|ADVENT TECHNOLOGIES HOLDINGS, |1.06
20230403|00791N102|ADV|9665|ADVANTAGE SOLUTIONS INC|1.58
20230403|008064107|AVTE|676|AEROVATE THERAPEUTICS INC COM |20.17
20230403|008073108|AVAV|1638|AEROVIRONMENT INC COM STK|91.66
20230403|00810J116|AWINW|637|AERWINS TECHNOLOGIES INC WT EX|0.06
20230403|008183105|LIDR|28598|AEYE INC CL A (DE)|0.31
20230403|008252843|MGRB|1318|AFFILIATED MANAGERS GROUP INC |17.96
20230403|00847G705|AGEN|5141|AGENUS INC COM|1.52
20230403|00847X104|AGIO|537|AGIOS PHARMACEUTICALS INC COM |22.97
20230403|008474108|AEM|200|AGNICO EAGLE MINES LTD|50.97
20230403|00848J104|AGTI|20769|AGILITI INC COM|15.98
20230403|00848K101|UAVS|2243|AGEAGLE AERIAL SYS INC NEW COM|0.45
20230403|00874R103|AIAD|4824|AIADVERTISING INC COM (NV)|.
20230403|00888H109|APRT|3000|AIM ETF PRODS TR ALLIANZIM U S|29.54
20230403|00888H208|APRW|32174|AIM ETF PRODS TR ALLIANZIM U S|27.02
20230403|00888H307|JULT|598|AIM ETF PRODS TR ALLIANZIM US |29.24
20230403|00888H406|JULW|870|AIM ETF PRODS TR ALLIANZIM US |28.13
20230403|00888H505|OCTW|690|AIM ETF PRODS TR ALLIANZIM US |29.13
20230403|00888H604|OCTT|1470|AIM ETF PRODS TRALLIANZIM U S |30.06
20230403|00888H778|MARW|2117|AIM ETF PRODS TR ALLIANZIM U S|25.49
20230403|00888H786|FEBW|14304|AIM ETF PRODS TR ALLIANZIM U S|25.23
20230403|00888H794|DECW|5534|AIM ETF PRODS TR ALLIANZIM US |25.53
20230403|00888H828|FEBT|800|AIM ETF PRODS TR ALLIANZIM U S|25.27
20230403|00888H836|DECT|198|AIM ETF PRODS TR ALLIANZIM U S|25.40
20230403|00888H844|NVBW|160|AIM ETF PRODS TR ALLIANZIM U S|26.39
20230403|00888H851|NVBT|1070|AIM ETF PRODS TR ALLIANZIM U S|26.57
20230403|00888H877|SIXO|1081|AIM ETF TR ALLIANZIM US LG CAP|26.26
20230403|008911877|ACDVF|679|AIR CANADA INC VTG & VAR VTG S|14.09
20230403|009066101|ABNB|7264|AIRBNB INC CLASS A|124.40
20230403|009119108|AFLYY|742|AIR FRANCE-KLM ADS (EA REPTG O|1.87
20230403|009279100|EADSY|1321|AIRBUS SE AMERICAN DEPOSITARY |33.48
20230403|009496100|AIRS|101|AIRSCULPT TECHNOLOGIES INC COM|5.04
20230403|00951A106|AARTY|10|AIRTEL AFRICA PLC ADR(GBR)|15.64
20230403|00973N102|AKTS|8748|AKOUSTIS TECHNOLOGIES INC|3.08
20230403|00973R103|AKRBY|1818|AKER BP ASA ADR(NORWAY)|12.23
20230403|00973W300|KERN|40680|AKERNA CORP COM NEW|0.78
20230403|00974H104|AKYA|511|AKOYA BIOSCIENCES INC COM (DE)|8.18
20230403|01021X100|AKU|8129|AKUMIN INC (CANADA)|0.68
20230403|011642105|ALRM|435|ALARM COM HLDGS INC COM|50.28
20230403|011659109|ALK|1002|ALASKA AIR GROUP INC|41.96
20230403|014491104|ALEX|181|ALEXANDER & BALDWIN, INC COM|18.91
20230403|014752109|ALX|289|ALEXANDERS INC|193.75
20230403|01559R400|AGNPF|16394|ALGERNON PHARMACEUTICALS INC C|0.20
20230403|015658107|ASTL|12668|ALGOMA STL GROUP INC COM (CAN)|8.08
20230403|015857105|AQN|166622|ALGONQUIN POWER ORDINARY SHARE|8.40
20230403|015857873|AQNU|93|ALGONQUIN PWR & UTILS CORP|29.87
20230403|01609W102|BABA|16732|ALIBABA GROUP HLDG LTD SPONSOR|102.18
20230403|016230104|ALCO|185|ALICO INC|24.20
20230403|01625V104|ALHC|10042|ALIGNMENT HEALTHCARE INC COM|6.36
20230403|01643A207|WTER|17514|ALKALINE WTR CO INC|0.16
20230403|01671P100|ALLK|14|ALLAKOS INC COM (DE)|4.45
20230403|016744203|ALLR|8726|ALLARITY THERAPEUTICS INC COM |1.68
20230403|01741R102|ATI|347|ATI INC.|39.46
20230403|01861F102|AENT|13|ALLIANCE ENTERTAINMENT HOLDING|3.30
20230403|01864U106|AFB|585|ALLIANCEBERNSTEIN NATIONAL MUN|10.95
20230403|01879R106|AWF|16|ALLIANCEBERNSTEIN GLOBAL HIGH |9.72
20230403|018820100|ALIZY|469|ALLIANZ SE|23.05
20230403|01910L100|CPRRF|25|ALLIED COPPER CORP (CANADA)|0.22
20230403|019330109|AMOT|19|ALLIED MOTION TECHNOLOGIES INC|38.65
20230403|01973R101|ALSN|95|ALLISON TRANSMISSION HLDGS INC|45.24
20230403|019770106|ALLO|1353|ALLOGENE THERAPEUTICS INC|4.94
20230403|019818103|ALVR|2264|ALLOVIR INC|3.94
20230403|020002101|ALL|208|ALLSTATE CORP (THE)|110.81
20230403|02005N100|ALLY|1162|ALLY FINANCIAL INC COM STK|25.49
20230403|02043Q107|ALNY|163|ALYNLAM PHARMACEUTICALS INC|200.32
20230403|02072L201|IVAL|942|EA SER TR ALPHA ARCHITECT INTL|23.46
20230403|02072L300|IMOM|3|EA SER TR ALPHA ARCHITECT INTL|26.44
20230403|02072L409|QMOM|208|EA SER TR MOMENTUMSHARES U S Q|45.08
20230403|02072L508|VMOT|357|EA SER TR VALUE MOMENTUM TREND|23.16
20230403|02072L532|BSVO|447|EA SER TR EA BRIDGEWAY OMNI SM|17.53
20230403|02072L565|BOXX|1765|EA SER TR ALPHA ARCHITECT 1-3 |101.22
20230403|02072L573|STXK|273|EA SER TR STRIVE SMALL CAP ETF|25.31
20230403|02072L581|STXD|5425|EA SER TR STRIVE 1000 DIVID GR|26.08
20230403|02072L599|STXV|45|EA SER TR STRIVE 1000 VALUE ET|24.61
20230403|02072L607|FRDM|83312|EA SER TR FREEDOM 100 EMERGING|29.39
20230403|02072L615|STXG|484|EA SER TR STRIVE 1000 GROWTH E|28.12
20230403|02072L631|HIDE|311|EA SER TR ALPHA ARCHITECT HIGH|23.49
20230403|02072L656|DIVD|12904|EA SER TR|29.50
20230403|02072L672|SHOC|958|EA SER TR STRIVE U S SEMICONDU|30.70
20230403|02072L680|STRV|59934|EA SER TR STRIVE 500 ETF|26.11
20230403|02072L698|STXE|14|EA SER TR STRIVE EMERGING MARK|24.78
20230403|02072L722|DRLL|3715|EA SER TR STRIVE U S ENERGY ET|27.80
20230403|02072L748|DSCF|20|EA SERIES TRUST DISCIPLINE FD |21.78
20230403|02072L854|KNGS|125|EA SER TR UPHOLDINGS COMPOUND |19.73
20230403|02073F112|ALPAW|200|ALPHA HEALTHCARE ACQUISITION W|0.16
20230403|02075X103|APHLF|3826|ALPHA LITHIUM CORP NEW COM (CA|0.66
20230403|020764106|AMR|486|ALPHA METALLURGICAL RES INC CO|156.00
20230403|020772109|APT|1613|ALPHA PRO TECH,LTD|4.16
20230403|02079K107|GOOG|91785|ALPHABET INC CAP STK CL C|104.00
20230403|02079K305|GOOGL|2891|ALPHABET INC CAP STK CL A|103.73
20230403|02080L102|TKNO|1013|ALPHA TEKNOVA INC|2.96
20230403|02083E105|ALPP|44859|ALPINE 4 HOLDINGS, INC. COMMON|0.51
20230403|02083G100|ALPN|1398|ALPINE IMMUNE SCIENCES INC|7.72
20230403|02083L109|REVE|413|ALPINE ACQUISITION CORP|10.47
20230403|02083L117|REVEW|199906|ALPINE ACQUISITION CORP WT EXP|.
20230403|02083X103|PINE|774|ALPINE INCOME PPTY TR INC|16.83
20230403|021009105|ALPS|800|ALPINE SUMMIT ENERGY PARTNERS |0.53
20230403|02115M125|ACAXR|5|ALSET CAP ACQUISITION CORP RT |0.23
20230403|021244207|ALSMY|2688|Alstom Unsponsored ADR (France|2.67
20230403|02146M201|ALYI|138335|Alternet Systems, Inc. New Com|.
20230403|021513106|ALTO|967|ALTO INGREDIENTS INC COM (DE) |1.50
20230403|02153X108|AAMC|14|ALTISOURCE ASSET MANAGEMENT CO|65.05
20230403|02156G102|ATRWF|450|ALTIUS RENEWABLE ROYALTIES|6.33
20230403|02210T108|ARB|340|ALTSHARES TR MERGER ARBITRAGE |25.36
20230403|02210T207|EVNT|30|ALTSHARES TR EVENT-DRIVEN ETF |9.51
20230403|02237A108|ALTI|5047|ALVARIUM TIEDEMANN HLDGS INC C|12.54
20230403|02290A102|AMAM|1148|AMBRX BIOPHARMA INC SPONSORED |8.92
20230403|023135106|AMZN|5147|AMAZON COM INC;COM USD0.01|103.29
20230403|023139884|AMBC|198|AMBAC FINL GROUP INC NEW COM S|15.48
20230403|02319V103|ABEV|79846|AMBEV S A SPONSORED ADR (BRA) |2.82
20230403|023576101|AMTB|1112|AMERANT BANCORP INC CL A|21.76
20230403|023586100|UHAL|4052|AMERCO|59.65
20230403|023608102|AEE|837|AMEREN CORP|86.39
20230403|02364V206|GHI|4879|GREYSTONE HOUSING IMPACT INVES|17.29
20230403|02369M102|AMAO|25|AMERICAN ACQUISITION OPPORTUNI|10.16
20230403|02390A101|AMX|708|AMERICA MOVIL, S.A.B. DE C.V. |21.05
20230403|024013104|AAT|190|AMERICAN ASSETS TR INC COM STK|18.59
20230403|02451V101|ABML|6426|AMERICAN BATTERY TECHNOLOGY CO|0.94
20230403|024870107|AMMJ|6553|AMERICAN CANNABIS COMP INC COM|0.02
20230403|025072224|FUSI|200|AMERICAN CENTY ETF TR MULTISEC|50.23
20230403|025072257|SDSI|3721|AMERICAN CENTY ETF TR SHORT DU|51.26
20230403|025072281|AVSU|1768|AMERICAN CENTY ETF TR AVANTIS |48.30
20230403|025072307|QGRO|3168|AMERICAN CENTY ETF TR STOXX US|64.22
20230403|025072315|AVSE|1189|AMERICAN CENTY ETF TR AVANTIS |44.78
20230403|025072323|AVSC|12326|AMERICAN CENTY ETF TR AVANTIS |44.10
20230403|025072331|AHYB|334|AMERICAN CENTY ETF TR SELECT H|44.35
20230403|025072349|AVLV|72825|AMERICAN CENTY ETF TR AVANTIS |51.11
20230403|025072356|AVRE|3509|AMERICAN CENTY ETF TR AVANTIS |41.46
20230403|025072364|AVIV|3037|AMERICAN CENTY ETF TR AVANTIS |48.19
20230403|025072372|AVES|7745|AMERICAN CENTY ETF TR AVANTIS |42.69
20230403|025072406|QINT|1759|AMERICAN CENTY ETF TR QUALITY |43.63
20230403|025072505|TAXF|136|AMERICAN CENTY ETF TR DIVERSIF|50.35
20230403|025072513|LVOL|8|AMERICAN CENTURY ETF TR LOW VO|43.37
20230403|025072521|QCON|28|AMERICAN CENTY ETF TR QUALITY |40.17
20230403|025072539|QPFF|115|AMERICAN CENTY ETF TR QUALITY |35.18
20230403|025072604|AVEM|83907|AMERICAN CENTY ETF TR AVANTIS |52.89
20230403|025072695|AVMU|327|AMERICAN CENTY ETF TRAVANTIS C|46.59
20230403|025072703|AVDE|522|AMERICAN CENTY ETF TR AVANTIS |57.03
20230403|025072752|ESGA|222|AMERICAN CENTY ETF TR SUSTAINA|51.43
20230403|025072760|MID|22177|AMERICAN CENTY ETF TR MID CAP |45.49
20230403|025072794|FLV|569|AMERICAN CENTY ETF TR FOCUSED |58.03
20230403|025072802|AVDV|201|AMERICAN CENTY ETF TR AVANTIS |58.48
20230403|025072810|FDG|1494|AMERICAN CENTY ETF TR FOCUSED |58.56
20230403|025072885|AVUS|40783|AMERICAN CENTY ETF TR AVANTIS |70.88
20230403|02527W109|ACDXF|751|AMERICAN COPPER DEV CORP|0.18
20230403|02553E106|AEO|21742|AMERICAN EAGLE OUTFITTER INC C|13.44
20230403|02557T307|AEPPZ|388|AMERICAN ELEC PWR CO|50.35
20230403|025932864|AFGE|180|AMERICAN FINL GROUP INC OHIO|18.51
20230403|02607T109|RTL|5002|THE NECESSITY RETAIL REIT INC.|6.28
20230403|02665T306|AMH|3190|AMERICAN HOMES 4 RENT|31.45
20230403|02665T868|AMHPRH|1|AMERICAN HOMES 4 REN|24.29
20230403|026874784|AIG|17|AMERICAN INTL GROUP INC COM ST|50.36
20230403|027259209|AMLI|577|AMERICAN LITHIUM CORP COM NEW |2.31
20230403|027745108|AMNB|186|AMERCIAN NATL BKSHARE DANVILLE|31.70
20230403|02875D109|AOUT|36|AMERICAN OUTDOOR BRANDS INC|9.84
20230403|028791200|USGDF|5512|AMERICAN PAC MNG CORP COM NEW |0.24
20230403|02906V102|APGI|1527|AMERICAN POWER GROUP CORP. COM|0.02
20230403|02913V103|APEI|103|AMERICAN PUB ED INC COM STK (D|5.42
20230403|029174109|ARL|77|AMER REALTY INVESTORS INC(NEW)|26.32
20230403|02919L208|AREB|3110|AMERICAN REBEL HLDGS INC COM N|0.14
20230403|030111207|AMSC|1388|AMERICAN SUPERCONDUCTOR CORP S|4.91
20230403|030382204|AVCTQ|8784|AMERICAN VIRTUAL CLOUD TECHNOL|0.12
20230403|030420103|AWK|120|AMERICAN WATER WORKS COMPANY I|146.49
20230403|03044L105|AMWL|32|AMERICAN WELL CORP COM CL A|2.36
20230403|030506109|AMWD|805|AMERICAN WOODMARK CORP|52.07
20230403|03062D100|USAS|3070|AMERICAS GOLD & SILVER CORP CO|0.48
20230403|03062T105|CRMT|782|AMERICA'S CAR-MART INC|79.21
20230403|03073E105|ABC|670|AMERISOURCEBERGEN CORP|160.11
20230403|03074G109|ARREF|1798|AMERIGO RESOURCES LTD|1.19
20230403|03076C106|AMP|301|AMERIPRISE FINANCIAL, INC. COM|306.50
20230403|03076K108|ABCB|14488|AMERIS BANCORP|36.58
20230403|03078N100|AWLIF|8523|AMERIWEST LITHIUM INC NEW COM |0.17
20230403|031100100|AME|81|AMETEK INC NEW|145.33
20230403|031146103|FUNN|183203|AMFIL TECHNOLOGIES INC COM STK|0.01
20230403|031652100|AMKR|2927|AMKOR TECHNOLOGY INC|26.02
20230403|03169D102|AMMPF|1768|AMMPOWER CORP (CANADA)|0.16
20230403|03209R103|AMPH|11|AMPHASTAR PHARMACEUTICALS INC |37.50
20230403|032095101|APH|53297|AMPHENOL CORP (NEW) CL-A|81.72
20230403|032108409|DIVO|3489|AMPLIFY ETF TR AMPLIFY CWP ENH|35.47
20230403|032108607|BLOK|1264|AMPLIFY ETF TR TRNSFORMATIONAL|19.35
20230403|032108722|IDVO|3273|AMPLIFY ETF TR INTL ENHANCED D|27.10
20230403|032108730|NDIV|951|AMPLIFY ETF TR NAT RES DIVIDEN|25.20
20230403|032108805|BATT|32|AMPLIFY LITHIUM & BATTERY TECH|12.87
20230403|032108854|CNBS|144|AMPLIFY ETF TR SEYMOUR CANNABI|4.21
